17.3963961,78.3707022,17.396342,78.3703627,.2333,.3282,.3332,5.25,Bumpy,13:09:37,0,1,0,0,0,0,2,2,
17.39636,78.3703024,17.3964831,78.3699606,.3532,.4161,.3046,8.25,Bumpy,13:09:42,2,2,2,0,1,
17.3964831,78.3699606,17.3965761,78.3696641,.1452,.0588,.2012,5,Bumpy,13:09:47,2,1,0,0,1,
17.3965761,78.3696641,17.3963744,78.3695137,.0765,.2061,.2228,7.75,Good,13:09:52,1,1,0,0,0,
17.3963744,78.3695137,17.3959503,78.3693522,.0911,.1878,.1519,11.25,Good,13:09:57,1,1,0,0,0,
17.3959503,78.3693522,17.3954211,78.3691393,.0654,.0424,.088,13.5,Good,13:10:02,0,0,0,0,0,
17.3954211,78.3691393,17.3948176,78.368912,.0742,.0639,.1534,14,Good,13:10:07,0,0,0,1,0,
17.3948176,78.368912,17.3942588,78.368715,.1024,.1513,.2185,12.5,Good,13:10:12,0,0,0,1,2,
17.3942588,78.368715,17.3937048,78.3686189,.0752,.0558,.0937,12.75,Good,13:10:17,0,0,0,0,0,
17.3937048,78.3686189,17.3930887,78.3685201,.0564,.0422,.1564,14.75,Good,13:10:22,1,0,0,1,0,
17.3930887,78.3685201,17.3924366,78.368435,.0205,.026,.0983,14.75,Good,13:10:27,0,0,0,0,0,
17.3924366,78.368435,17.3917901,78.3683529,.0273,.1034,.1456,14.5,Good,13:10:32,1,0,0,0,0,
17.3917901,78.3683529,17.3913337,78.3683188,.079,.2562,.2623,6.25,Bumpy,13:10:37,0,0,2,0,0,
17.3913337,78.3683188,17.3911287,78.3682921,.5832,.6,.4732,5.25,Bumpy,13:10:42,2,2,1,0,0,
17.3911287,78.3682921,17.3907755,78.3682174,.0617,.0598,.1265,9,Good,13:10:47,0,0,0,0,0,
17.3907755,78.3682174,17.3902541,78.3681611,.0794,.0667,.186,11,Good,13:10:52,0,0,0,1,0,
17.3902541,78.3681611,17.3898836,78.3681173,.0302,.1192,.1423,7.75,Good,13:10:57,0,0,0,0,1,
17.3898836,78.3681173,17.389503,78.3680545,.0281,.0648,.2446,10.25,Good,13:11:02,0,0,0,1,0,
17.389503,78.3680545,17.3889152,78.3679892,.137,.04,.0955,14,Good,13:10:55,0,0,0,0,0,
17.3889152,78.3679892,17.3882765,78.367929,.1017,.094,.113,14,Good,13:11:00,0,0,1,0,0,
17.3882765,78.367929,17.3877299,78.3678797,.1167,.0929,.1567,10.5,Good,13:11:05,0,0,0,0,0,0,
17.3877299,78.3678797,17.3875799,78.3678552,.057,.0981,.1244,2.25,Bumpy,13:11:10,0,0,0,0,0,
17.3875799,78.3678552,17.3873518,78.3678539,.0639,.0418,.0651,7.25,Good,13:11:15,0,0,0,0,0,
17.3873518,78.3678539,17.3869551,78.3678064,.0671,.0682,.0661,10.75,Good,13:11:20,0,0,0,0,0,
17.3869551,78.3678064,17.3863326,78.3677698,.0765,.0553,.1082,14.25,Good,13:11:25,0,0,0,1,0,
17.3863326,78.3677698,17.3856341,78.3677107,.0824,.0459,.1641,14.75,Good,13:11:30,0,1,1,1,0,
