17.3957623,78.3690983,17.3964241,78.3694356,.2829,.218,.2664,2.5,Bumpy,23:24:25,0,0,1,1,1,
17.3964655,78.3694487,17.3964868,78.3695137,.072,.0745,.0609,2.5,Good,23:24:30,0,0,0,0,0,
17.3964354,78.369496,0,0,.5395,.2806,.4809,0,Good,00:00:00,2,0,0,0,0,0,
17.3960027,78.3692452,17.3957099,78.3691245,.0745,.1034,.1213,9.5,Good,23:24:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.3956169,78.3691167,17.3952921,78.369004,.0664,.0767,.109,8.75,Good,23:24:50,0,0,0,0,0,
17.3952276,78.3689581,17.3949241,78.3688935,.0693,.0711,.1446,7.5,Good,23:24:55,0,0,0,0,0,
17.3948541,78.3688747,17.3946209,78.3687825,.044,.0597,.0981,6.25,Good,23:24:59,0,0,0,0,0,
17.3946209,78.3687825,17.3943036,78.3686572,.2994,.4607,.5874,7.25,Worst,23:25:05,0,1,0,2,2,
17.3942466,78.368642,17.3939719,78.3686065,.2039,.0776,.1121,7.75,Good,23:25:10,1,0,0,0,0,
17.393889,78.3686074,17.3935818,78.3685642,.0434,.1086,.0549,8.25,Good,23:25:15,0,0,0,0,0,
17.3935158,78.3685545,17.3932183,78.368537,.1491,.3245,.2708,9,Good,23:25:20,0,0,2,0,0,
17.3931463,78.3685442,17.3927082,78.3684789,.0723,.0719,.0845,10.25,Good,23:25:25,0,0,0,0,0,
17.3927082,78.3684789,17.3922039,78.3683961,.0686,.0436,.1026,11.5,Good,23:25:30,0,0,0,1,0,
17.3922039,78.3683961,17.3916649,78.3683278,.0157,.0894,.1673,11.5,Bumpy,23:25:35,1,0,0,1,1,
17.3916649,78.3683278,17.3912632,78.3682923,.4552,.5432,.6956,10.5,Worst,23:25:40,0,1,2,2,3,
17.3911884,78.3682933,17.3907398,78.3682458,.0918,.0455,.1057,10.25,Good,23:25:45,0,0,0,0,0,
17.3907398,78.3682458,17.3903812,78.3681941,.335,.0584,.2033,10,Good,23:25:50,0,0,0,2,0,
17.3902835,78.3681854,17.3898403,78.3681192,.1822,.1539,.2897,10,Bumpy,23:25:55,0,2,2,2,1,
17.3898403,78.3681192,17.3894784,78.3680623,.1155,.0741,.3324,10.25,Worst,23:26:00,1,1,2,2,2,
17.3893902,78.3680507,17.3890117,78.3680179,.0759,.0533,.1095,10,Good,23:26:05,0,0,0,0,0,
17.3889522,78.3680067,17.3886184,78.3679765,.1831,.5028,.3231,9.5,Worst,23:26:21,2,0,0,0,2,
17.3885296,78.3679715,17.388093,78.3679284,.0866,.1057,1.0731,9.5,Good,23:26:26,3,0,0,0,0,
17.388093,78.3679284,17.387668,78.3678166,.0189,.0274,.2265,9.5,Worst,23:26:31,1,0,1,1,2,
17.387668,78.3678166,17.3872719,78.3677069,.734,.5611,1.4492,9,Good,23:26:36,3,0,1,0,0,
17.3872719,78.3677069,17.3869007,78.3677584,.0731,.0777,.133,10.25,Good,23:26:41,0,1,1,1,0,
17.3867685,78.3677505,17.3864044,78.3676999,.0325,.0281,.0767,11,Bumpy,23:26:46,0,0,0,1,1,
17.386297,78.3676874,17.3859369,78.3675966,.0391,.0475,.144,10.5,Bumpy,23:26:51,0,1,1,0,1,
17.3858239,78.3676107,17.3853323,78.3676565,.0413,.051,.146,9.5,Bumpy,23:26:56,1,1,0,1,1,
17.3853323,78.3676565,17.385007,78.3676425,.0114,.0478,.11,5,Good,23:26:50,0,0,0,0,0,
17.385007,78.3676425,17.3848987,78.367564,1.0161,1.3653,1.482,2.5,Worst,23:26:55,0,0,2,3,3,
17.3848987,78.367564,17.3849268,78.3674781,.1236,.0917,.1157,2.25,Good,23:27:00,0,1,1,1,0,
17.3849268,78.3674781,17.3850762,78.3674946,.0962,.1029,.0926,3.5,Good,23:27:05,0,0,0,0,0,
17.3850762,78.3674946,17.385252,78.3675257,.0151,.0298,.0361,3.75,Good,23:27:10,0,0,0,0,0,
